row_no	sent_id	sentence	STARK Number of nodes	SyntComplex # tokens	nodes match?	STARK MDD	SyntComplex MDD raw	SyntComplex MDD rounded like STARK	MDD match?	STARK NDD	SyntComplex NDD raw	SyntComplex NDD rounded like STARK	NDD match?	STARK Max depth	SyntComplex MAXIMUM_TREE_DEPTH	Max depth match?	STARK N clauses	SyntComplex # clauses	N clauses match?	STARK N T-units	SyntComplex # T-units	N T-units match?	STARK Clauses/T-unit	SyntComplex Clauses/T-unit raw	SyntComplex Clauses/T-unit rounded like STARK	Clauses/T-unit match?	STARK example	STARK tree	mismatch note
8937	ssj459.2519.8937	Državna uprava se ukvarja s problemom nerazpoznavnosti tehnične dediščine v državi, je še dodala in omenila primer Maribora, kjer že več kot dve leti iščejo ustrezno rešitev za številne pomnike tega industrijskega giganta.	36	36	yes	2.12	2.125	2.12	yes	1.67	1.6722433295834285	1.67	yes	10	10	yes	4.00	4	yes	3.00	3	yes	1.33	1.3333333333333333	1.33	yes	A[Državna] B[uprava] C[se] D[ukvarja] E[s] F[problemom] G[nerazpoznavnosti] H[tehnične] I[dediščine] J[v] K[državi]L[,] M[je] N[še] O[dodala] P[in] Q[omenila] R[primer] S[Maribora]T[,] U[kjer] V[že] W[več] X[kot] Y[dve] Z[leti] A[iščejo] B[ustrezno] C[rešitev] D[za] E[številne] F[pomnike] G[tega] H[industrijskega] I[giganta]J[.] 	(Državna <amod uprava) <nsubj se <expl ukvarja >obl (s <case problemom >nmod (nerazpoznavnosti >nmod (tehnične <amod dediščine >nmod (v <case državi)))) >parataxis (, <punct je <aux še <advmod dodala >conj (in <cc omenila >obj (primer >nmod (Maribora >acl (, <punct kjer <mark (((že <advmod več >fixed kot) <advmod dve) <nummod leti) <obl iščejo >obj (ustrezno <amod rešitev >nmod (za <case številne <amod pomnike >nmod (tega <det industrijskega <amod giganta)))))))) >punct .	
8938	ssj459.2519.8938	Pripomba arhitekta prof. Petra Fistra, češ da za omizjem pogreša menedžerje prostora, s čimer je najbrž mislil lokalne oblasti in njihove urbaniste, je bila več kot na mestu.	32	32	yes	3.11	3.111111111111111	3.11	yes	2.16	2.1608569331653444	2.16	yes	7	7	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Pripomba] B[arhitekta] C[prof.] D[Petra] E[Fistra]F[,] G[češ] H[da] I[za] J[omizjem] K[pogreša] L[menedžerje] M[prostora]N[,] O[s] P[čimer] Q[je] R[najbrž] S[mislil] T[lokalne] U[oblasti] V[in] W[njihove] X[urbaniste]Y[,] Z[je] A[bila] B[več] C[kot] D[na] E[mestu]F[.] 	(Pripomba >nmod (arhitekta >nmod (prof. <nmod Petra >flat Fistra)) >acl (, <punct (češ >fixed da) <mark (za <case omizjem) <obl pogreša >obj (menedžerje >nmod prostora) >parataxis (, <punct (s <case čimer) <obl je <aux najbrž <advmod mislil >obj (lokalne <amod oblasti >conj (in <cc njihove <det urbaniste)) >punct ,))) <nsubj je <aux bila >obl ((več >fixed kot) <advmod na <case mestu) >punct .	
8939	ssj459.2519.8939	Direktor Zavoda za varstvo kulturne dediščine Slovenije Janez Kromar je priznal, da je bila tehnična dediščina v okviru stroke doslej mačehovsko obravnavana, prihodnost pa vidi v povezovanju različnih strok, pa tudi tistih posameznikov in podjetij, ki so za njeno varovanje pripravljeni prispevati denarna sredstva.	49	49	yes	3.44	3.441860465116279	3.44	yes	1.84	1.843535536175414	1.84	yes	9	9	yes	5.00	5	yes	2.00	2	yes	2.50	2.5	2.50	yes	A[Direktor] B[Zavoda] C[za] D[varstvo] E[kulturne] F[dediščine] G[Slovenije] H[Janez] I[Kromar] J[je] K[priznal]L[,] M[da] N[je] O[bila] P[tehnična] Q[dediščina] R[v] S[okviru] T[stroke] U[doslej] V[mačehovsko] W[obravnavana]X[,] Y[prihodnost] Z[pa] A[vidi] B[v] C[povezovanju] D[različnih] E[strok]F[,] G[pa] H[tudi] I[tistih] J[posameznikov] K[in] L[podjetij]M[,] N[ki] O[so] P[za] Q[njeno] R[varovanje] S[pripravljeni] T[prispevati] U[denarna] V[sredstva]W[.] 	(Direktor >nmod (Zavoda >nmod (za <case varstvo >nmod (kulturne <amod dediščine >nmod Slovenije))) >nmod (Janez >flat Kromar)) <nsubj je <aux priznal >ccomp (, <punct da <mark je <aux bila <cop (tehnična <amod dediščina) <nsubj (v <case okviru >nmod stroke) <obl doslej <advmod mačehovsko <advmod obravnavana >punct ,) >parataxis (prihodnost <obj pa <advmod vidi >obl (v <case povezovanju >nmod (različnih <amod strok >conj (, <punct pa <cc tudi <advmod tistih <det posameznikov >conj (in <cc podjetij) >acl (, <punct ki <mark so <cop pripravljeni >xcomp ((za <case njeno <det varovanje) <obl prispevati >obj (denarna <amod sredstva))))))) >punct .	
8940	ssj459.2519.8940	Najbolj lahko tehnični dediščini pomaga ozaveščena javnost.	8	8	yes	2.00	2.0	2.00	yes	1.01	1.0074515102711326	1.01	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Najbolj] B[lahko] C[tehnični] D[dediščini] E[pomaga] F[ozaveščena] G[javnost]H[.] 	Najbolj <advmod lahko <advmod (tehnični <amod dediščini) <iobj pomaga >nsubj (ozaveščena <amod javnost) >punct .	
8941	ssj459.2520.8941	Koreograf Branko Potočan pripravlja s svojo skupino Fourklor nocoj v Cankarjevem novo premiero z naslovom Ukradena pesem.	18	18	yes	2.56	2.5625	2.56	yes	1.14	1.1384581972153094	1.14	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Koreograf] B[Branko] C[Potočan] D[pripravlja] E[s] F[svojo] G[skupino] H[Fourklor] I[nocoj] J[v] K[Cankarjevem] L[novo] M[premiero] N[z] O[naslovom] P[Ukradena] Q[pesem]R[.] 	(Koreograf >nmod (Branko >flat Potočan)) <nsubj pripravlja >obl (s <case svojo <det skupino >nmod Fourklor) >advmod nocoj >obl (v <case Cankarjevem) >obj (novo <amod premiero >nmod (z <case naslovom >nmod (Ukradena <amod pesem))) >punct .	
8942	ssj459.2520.8942	S šestimi plesalkami Tina Janežič, Leja Jurišić, Jana Menger, Valerie Oberleithner, Sinja Ožbolt, Katarina Stegnar ki so hkrati tudi soustvarjalke projekta, se je lotil plesnega razmisleka o današnji ženski umeščenosti, o njenih konstruiranih podobah, vsiljenih idealih, kultu telesa in še čem.	51	51	yes	4.47	4.475	4.47	yes	2.05	2.046532066161227	2.05	yes	5	5	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[S] B[šestimi] C[plesalkami] D[Tina] E[Janežič]F[,] G[Leja] H[Jurišić]I[,] J[Jana] K[Menger]L[,] M[Valerie] N[Oberleithner]O[,] P[Sinja] Q[Ožbolt]R[,] S[Katarina] T[Stegnar] U[ki] V[so] W[hkrati] X[tudi] Y[soustvarjalke] Z[projekta]A[,] B[se] C[je] D[lotil] E[plesnega] F[razmisleka] G[o] H[današnji] I[ženski] J[umeščenosti]K[,] L[o] M[njenih] N[konstruiranih] O[podobah]P[,] Q[vsiljenih] R[idealih]S[,] T[kultu] U[telesa] V[in] W[še] X[čem]Y[.] 	(S <case šestimi <nummod plesalkami >nmod (Tina >flat Janežič >conj (, <punct Leja >flat Jurišić) >conj (, <punct Jana >flat Menger) >conj (, <punct Valerie >flat Oberleithner) >conj (, <punct Sinja >flat Ožbolt) >conj (, <punct Katarina >flat Stegnar)) >acl (ki <mark so <cop hkrati <advmod tudi <advmod soustvarjalke >nmod projekta >punct ,)) <obl se <expl je <aux lotil >obj (plesnega <amod razmisleka >nmod (o <case današnji <amod ženski <nmod umeščenosti >conj (, <punct o <case njenih <det konstruiranih <amod podobah) >conj (, <punct vsiljenih <amod idealih) >conj (, <punct kultu >nmod telesa) >conj (in <cc še <advmod čem))) >punct .	
8943	ssj459.2520.8943	Ustvarjalcem pri tem, kot je povedal Potočan, ni šlo za dokončna stališča, ampak bolj za raziskavo obče sprejetih predstav o ženskosti in ženski kot bitju nežnosti, mehkobe in lepote (ta predstava je ravno v plesu še kako navzoča), po drugi strani pa za hkratno dekonstrukcijo tega mita o ženskosti s pomočjo starostno, fizično in plesno zelo raznovrstnih plesalk in njihovih individualnih izkušenj.	71	71	yes	3.54	3.540983606557377	3.54	yes	1.99	1.989980024974987	1.99	yes	10	10	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Ustvarjalcem] B[pri] C[tem]D[,] E[kot] F[je] G[povedal] H[Potočan]I[,] J[ni] K[šlo] L[za] M[dokončna] N[stališča]O[,] P[ampak] Q[bolj] R[za] S[raziskavo] T[obče] U[sprejetih] V[predstav] W[o] X[ženskosti] Y[in] Z[ženski] A[kot] B[bitju] C[nežnosti]D[,] E[mehkobe] F[in] G[lepote] H[(]I[ta] J[predstava] K[je] L[ravno] M[v] N[plesu] O[še] P[kako] Q[navzoča]R[)]S[,] T[po] U[drugi] V[strani] W[pa] X[za] Y[hkratno] Z[dekonstrukcijo] A[tega] B[mita] C[o] D[ženskosti] E[s] F[pomočjo] G[starostno]H[,] I[fizično] J[in] K[plesno] L[zelo] M[raznovrstnih] N[plesalk] O[in] P[njihovih] Q[individualnih] R[izkušenj]S[.] 	Ustvarjalcem <obj (pri <case tem) <obl (, <punct kot <mark je <aux povedal >nsubj Potočan >punct ,) <advcl ni <aux šlo >obl (za <case dokončna <amod stališča >conj (, <punct ampak <cc bolj <advmod za <case raziskavo >nmod ((obče <advmod sprejetih) <amod predstav >nmod (o <case ženskosti >conj (in <cc ženski >nmod (kot <case bitju >nmod (nežnosti >conj (, <punct mehkobe) >conj (in <cc lepote)))))))) >parataxis (( <punct (ta <det predstava) <nsubj je <cop (ravno <advmod v <case plesu) <obl še <advmod kako <advmod navzoča >punct )) >parataxis (, <punct po <case drugi <amod strani >orphan pa >orphan (za <case hkratno <amod dekonstrukcijo >nmod (tega <det mita >nmod (o <case ženskosti)) >nmod (s <case pomočjo >nmod (((starostno >conj (, <punct fizično) >conj (in <cc plesno)) <advmod zelo <advmod raznovrstnih) <amod plesalk >conj (in <cc njihovih <det individualnih <amod izkušenj))))) >punct .	
8944	ssj459.2520.8944	Raznolikost smo skušale povezati v enotnost, po drugi strani pa tudi poudariti samosvojost, je s slovničnim spolom nakazal svojo identifikacijo z ustvarjalkami Potočan, a ta identifikacija je bila seveda lahko le delna: Večkrat so moji predlogi naleteli na hud odpor.	45	45	yes	3.77	3.769230769230769	3.77	yes	2.00	2.002776019192729	2.00	yes	6	6	yes	6.00	6	yes	5.00	5	yes	1.20	1.2	1.20	yes	A[Raznolikost] B[smo] C[skušale] D[povezati] E[v] F[enotnost]G[,] H[po] I[drugi] J[strani] K[pa] L[tudi] M[poudariti] N[samosvojost]O[,] P[je] Q[s] R[slovničnim] S[spolom] T[nakazal] U[svojo] V[identifikacijo] W[z] X[ustvarjalkami] Y[Potočan]Z[,] A[a] B[ta] C[identifikacija] D[je] E[bila] F[seveda] G[lahko] H[le] I[delna]J[:] K[Večkrat] L[so] M[moji] N[predlogi] O[naleteli] P[na] Q[hud] R[odpor]S[.] 	(smo <aux skušale >xcomp (Raznolikost <obj povezati >obl (v <case enotnost)) >parataxis (, <punct (po <case drugi <amod strani) <obl pa <advmod tudi <advmod poudariti >obj samosvojost) >punct , >conj (, <punct a <cc (ta <det identifikacija) <nsubj je <aux bila <cop seveda <advmod lahko <advmod le <advmod delna >parataxis (: <punct Večkrat <advmod so <aux (moji <det predlogi) <nsubj naleteli >obl (na <case hud <amod odpor)))) <parataxis je <aux (s <case slovničnim <amod spolom) <obl nakazal >obj (svojo <det identifikacijo >nmod (z <case ustvarjalkami)) >nsubj Potočan >punct .	
8945	ssj459.2520.8945	Za glasbo bo poskrbel Tomaž Grom, prva ponovitev bo že jutri, ob 20. uri, nato pa bo ukradeno pesem mogoče videti 28. in 29. oktobra.	29	29	yes	2.92	2.9166666666666665	2.92	yes	1.21	1.2117326840325047	1.21	yes	7	7	yes	4.00	4	yes	3.00	3	yes	1.33	1.3333333333333333	1.33	yes	A[Za] B[glasbo] C[bo] D[poskrbel] E[Tomaž] F[Grom]G[,] H[prva] I[ponovitev] J[bo] K[že] L[jutri]M[,] N[ob] O[20.] P[uri]Q[,] R[nato] S[pa] T[bo] U[ukradeno] V[pesem] W[mogoče] X[videti] Y[28.] Z[in] A[29.] B[oktobra]C[.] 	(Za <case glasbo) <obl bo <aux poskrbel >nsubj (Tomaž >flat Grom) >parataxis (, <punct (prva <amod ponovitev) <nsubj bo >advmod (že <advmod jutri >nmod (, <punct ob <case 20. <nummod uri >punct ,))) >parataxis (pa <advmod bo <cop mogoče >csubj (nato <advmod (ukradeno <amod pesem) <obj videti >obl ((28. >conj (in <cc 29.)) <nummod oktobra))) >punct .	
8946	ssj459.2520.8946	(tlp/ foto: Bojan Velikonja)	8	8	yes	2.33	2.3333333333333335	2.33	yes	0.05	0.048581874226823765	0.05	yes	3	3	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[(]B[tlp]C[/] D[foto]E[:] F[Bojan] G[Velikonja]H[)] 	( <punct tlp >conj (/ <punct foto) >appos (: <punct Bojan >flat Velikonja) >punct )	
8947	ssj459.2521.8947	Golčer, ki bo imel v konkurenci tudi nekaj bivših MTB stanovskih kolegov, ima s to dirko celo več motivacije kot ostali.	24	24	yes	3.30	3.3	3.30	yes	1.66	1.6579687688556661	1.66	yes	5	5	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Golčer]B[,] C[ki] D[bo] E[imel] F[v] G[konkurenci] H[tudi] I[nekaj] J[bivših] K[MTB] L[stanovskih] M[kolegov]N[,] O[ima] P[s] Q[to] R[dirko] S[celo] T[več] U[motivacije] V[kot] W[ostali]X[.] 	(Golčer >acl (, <punct ki <mark bo <aux imel >obl (v <case konkurenci) >obj (tudi <advmod nekaj <det bivših <amod MTB <nmod stanovskih <amod kolegov) >punct ,)) <nsubj ima >obl (s <case to <det dirko) >obj (celo <advmod (več >obl (kot <case ostali)) <det motivacije) >punct .	
8948	ssj459.2521.8948	Njegovim klubskim kolegom, lanskemu podprvaku Valterju Bonči, cestnemu prvaku s Ptuja Borisu Premožiču in Mitji Mahoriču, so dirke kar po vrsti odpadale.	26	26	yes	3.33	3.3333333333333335	3.33	yes	1.93	1.9277263269698757	1.93	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Njegovim] B[klubskim] C[kolegom]D[,] E[lanskemu] F[podprvaku] G[Valterju] H[Bonči]I[,] J[cestnemu] K[prvaku] L[s] M[Ptuja] N[Borisu] O[Premožiču] P[in] Q[Mitji] R[Mahoriču]S[,] T[so] U[dirke] V[kar] W[po] X[vrsti] Y[odpadale]Z[.] 	(Njegovim <det klubskim <amod kolegom >appos (, <punct lanskemu <amod podprvaku >nmod (Valterju >flat Bonči) >conj (, <punct cestnemu <amod prvaku >nmod (s <case Ptuja) >nmod (Borisu >flat Premožiču)) >conj (in <cc Mitji >flat Mahoriču) >punct ,)) <iobj so <aux dirke <nsubj (kar <advmod po <case vrsti) <obl odpadale >punct .	
8949	ssj459.2521.8949	Poleg dela italijanskih dirk so odpovedali še dirko Po Hrvaški, pa doma državno prvenstvo v kronometru, VN Telekoma, ki so jo želeli izvesti jeseni.	28	28	yes	2.30	2.3043478260869565	2.30	yes	1.63	1.6288291449556302	1.63	yes	6	6	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Poleg] B[dela] C[italijanskih] D[dirk] E[so] F[odpovedali] G[še] H[dirko] I[Po] J[Hrvaški]K[,] L[pa] M[doma] N[državno] O[prvenstvo] P[v] Q[kronometru]R[,] S[VN] T[Telekoma]U[,] V[ki] W[so] X[jo] Y[želeli] Z[izvesti] A[jeseni]B[.] 	(Poleg <case dela >nmod (italijanskih <amod dirk)) <obl so <aux odpovedali >obj (še <advmod dirko >nmod (Po <case Hrvaški)) >conj (, <punct pa <cc doma <orphan državno <amod prvenstvo >nmod (v <case kronometru) >appos (, <punct VN >nmod Telekoma >acl (, <punct ki <mark so <aux želeli >xcomp (jo <obj izvesti >advmod jeseni)))) >punct .	
8950	ssj459.2521.8950	Odpovedana je tudi VN Roga, ki bi morala biti prav to nedeljo pod Šmarno goro.	17	17	yes	2.07	2.0714285714285716	2.07	yes	0.59	0.5912901644364139	0.59	yes	7	7	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Odpovedana] B[je] C[tudi] D[VN] E[Roga]F[,] G[ki] H[bi] I[morala] J[biti] K[prav] L[to] M[nedeljo] N[pod] O[Šmarno] P[goro]Q[.] 	Odpovedana >cop je >nsubj (tudi <advmod VN >nmod Roga >acl (, <punct ki <mark bi <aux morala >xcomp (biti >obl ((prav <advmod to) <det nedeljo) >obl (pod <case Šmarno <amod goro)))) >punct .	
8951	ssj459.2521.8951	Prvenstvo, nekakšen veliki zaključek domače sezone, pa kljub temu ima svoj čar.	15	15	yes	2.64	2.6363636363636362	2.64	yes	1.47	1.472000404105082	1.47	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Prvenstvo]B[,] C[nekakšen] D[veliki] E[zaključek] F[domače] G[sezone]H[,] I[pa] J[kljub] K[temu] L[ima] M[svoj] N[čar]O[.] 	(Prvenstvo >appos (, <punct nekakšen <det veliki <amod zaključek >nmod (domače <amod sezone) >punct ,)) <nsubj pa <advmod (kljub <case temu) <obl ima >obj (svoj <det čar) >punct .	
8952	ssj459.2521.8952	Ker Areh ni španski Angliru, Miran Cvet pa ne Roberto Heras, na Arehu prvo ime množičnega dela kolesarstva težko računa na veliko presenečenje, kolajna je vseeno dosegljiva.	31	31	yes	3.12	3.1153846153846154	3.12	yes	2.04	2.0382168790389423	2.04	yes	5	5	yes	3.00	3	yes	2.00	2	yes	1.50	1.5	1.50	yes	A[Ker] B[Areh] C[ni] D[španski] E[Angliru]F[,] G[Miran] H[Cvet] I[pa] J[ne] K[Roberto] L[Heras]M[,] N[na] O[Arehu] P[prvo] Q[ime] R[množičnega] S[dela] T[kolesarstva] U[težko] V[računa] W[na] X[veliko] Y[presenečenje]Z[,] A[kolajna] B[je] C[vseeno] D[dosegljiva]E[.] 	(Ker <mark Areh <nsubj ni <cop španski <amod Angliru >parataxis (, <punct (Miran >flat Cvet) <nsubj pa <advmod ne <advmod Roberto >flat Heras) >punct ,) <advcl (na <case Arehu) <obl (prvo <amod ime >nmod (množičnega <amod dela >nmod kolesarstva)) <nsubj težko <advmod računa >obl (na <case veliko <amod presenečenje) >parataxis (, <punct kolajna <nsubj je <cop vseeno <advmod dosegljiva) >punct .	
8953	ssj459.2521.8953	Cesta na Hočko Pohorje - štart v Hočah pri Občini (280 m), cilj pri Aparthotelu Bellevue (1073 m) - nima strmih odsekov.	28	28	yes	4.37	4.368421052631579	4.37	yes	1.61	1.6072557733871633	1.61	yes	6	6	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Cesta] B[na] C[Hočko] D[Pohorje] E[-] F[štart] G[v] H[Hočah] I[pri] J[Občini] K[(]L[280] M[m]N[)]O[,] P[cilj] Q[pri] R[Aparthotelu] S[Bellevue] T[(]U[1073] V[m]W[)] X[-] Y[nima] Z[strmih] A[odsekov]B[.] 	(Cesta >nmod (na <case Hočko <amod Pohorje)) <nsubj (- <punct štart >orphan (v <case Hočah >nmod (pri <case Občini) >appos (( <punct 280 <nummod m >punct ))) >parataxis (, <punct cilj >orphan (pri <case Aparthotelu >nmod Bellevue >appos (( <punct 1073 <nummod m >punct )))) >punct -) <parataxis nima >obj (strmih <amod odsekov) >punct .	
8954	ssj459.2521.8954	Povprečen naklon v 16 kilometrih je le okoli 6 odstotkov.	11	11	yes	2.67	2.6666666666666665	2.67	yes	1.27	1.2690755821534065	1.27	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Povprečen] B[naklon] C[v] D[16] E[kilometrih] F[je] G[le] H[okoli] I[6] J[odstotkov]K[.] 	(Povprečen <amod naklon >nmod (v <case 16 <nummod kilometrih)) <nsubj je <cop le <advmod (okoli <advmod 6) <nummod odstotkov >punct .	
8955	ssj459.2521.8955	Odločala bo tudi taktika in prilagodljivost na skoke.	9	9	yes	1.57	1.5714285714285714	1.57	yes	0.52	0.5209699507845995	0.52	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Odločala] B[bo] C[tudi] D[taktika] E[in] F[prilagodljivost] G[na] H[skoke]I[.] 	Odločala >aux bo >nsubj (tudi <advmod taktika >conj (in <cc prilagodljivost >nmod (na <case skoke))) >punct .	
8956	ssj460.2522.8956	Lestvica vrednot je uporabno orodje, ki pomaga razumeti vaše vrednote glede denarja.	14	14	yes	1.73	1.7272727272727273	1.73	yes	1.46	1.4571228862481655	1.46	yes	6	6	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Lestvica] B[vrednot] C[je] D[uporabno] E[orodje]F[,] G[ki] H[pomaga] I[razumeti] J[vaše] K[vrednote] L[glede] M[denarja]N[.] 	(Lestvica >nmod vrednot) <nsubj je <cop uporabno <amod orodje >acl (, <punct ki <mark pomaga >xcomp (razumeti >obj (vaše <det vrednote >nmod (glede <case denarja)))) >punct .	
8957	ssj460.2522.8957	Za njeno izdelavo ne boste porabili več kot 15 minut.	11	11	yes	1.89	1.8888888888888888	1.89	yes	1.36	1.3585032565621407	1.36	yes	5	5	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Za] B[njeno] C[izdelavo] D[ne] E[boste] F[porabili] G[več] H[kot] I[15] J[minut]K[.] 	(Za <case njeno <det izdelavo) <obl ne <advmod boste <aux porabili >obj (((več >fixed kot) <advmod 15) <nummod minut) >punct .	
8958	ssj460.2522.8958	Vsaka stopnica na lestvici predstavlja določeno raven vrednot, ki so za vas pomembne.	15	15	yes	2.17	2.1666666666666665	2.17	yes	1.27	1.2739823928775686	1.27	yes	6	6	yes	2.00	2	yes	1.00	1	yes	2.00	2.0	2.00	yes	A[Vsaka] B[stopnica] C[na] D[lestvici] E[predstavlja] F[določeno] G[raven] H[vrednot]I[,] J[ki] K[so] L[za] M[vas] N[pomembne]O[.] 	(Vsaka <det stopnica >nmod (na <case lestvici)) <nsubj predstavlja >obj (določeno <amod raven >nmod (vrednot >acl (, <punct ki <mark so <cop (za <case vas) <obl pomembne))) >punct .	
8959	ssj460.2522.8959	Če vam ni jasno, s kakšnimi odgovori bi zapolnili svojo lestvico vrednot, si poglejte primer v tabeli.	20	20	yes	2.44	2.4375	2.44	yes	1.88	1.881615798349916	1.88	yes	5	5	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Če] B[vam] C[ni] D[jasno]E[,] F[s] G[kakšnimi] H[odgovori] I[bi] J[zapolnili] K[svojo] L[lestvico] M[vrednot]N[,] O[si] P[poglejte] Q[primer] R[v] S[tabeli]T[.] 	(Če <mark vam <obj ni <cop jasno >punct , >csubj ((s <case kakšnimi <det odgovori) <obl bi <aux zapolnili >obj (svojo <det lestvico >nmod vrednot)) >punct ,) <advcl si <expl poglejte >obj (primer >nmod (v <case tabeli)) >punct .	
8960	ssj460.2522.8960	Začnite z vprašanjem: Kaj je glede denarja pomembno zame?	11	11	yes	2.62	2.625	2.62	yes	0.07	0.07463987479633095	0.07	yes	4	4	yes	2.00	2	yes	2.00	2	yes	1.00	1.0	1.00	yes	A[Začnite] B[z] C[vprašanjem]D[:] E[Kaj] F[je] G[glede] H[denarja] I[pomembno] J[zame]K[?] 	Začnite >obl (z <case vprašanjem) >parataxis (: <punct Kaj <nsubj je <cop (glede <case denarja) <obl pomembno >obl zame) >punct ?	
8961	ssj460.2522.8961	Vpišite svoj odgovor v sedanjiku 1. osebe ednine na spodnjo stopnico.	12	12	yes	2.50	2.5	2.50	yes	0.24	0.23500181462286784	0.24	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Vpišite] B[svoj] C[odgovor] D[v] E[sedanjiku] F[1.] G[osebe] H[ednine] I[na] J[spodnjo] K[stopnico]L[.] 	Vpišite >obj (svoj <det odgovor) >obl (v <case sedanjiku >nmod (1. <nummod osebe >nmod ednine)) >obl (na <case spodnjo <amod stopnico) >punct .	
8962	ssj460.2522.8962	Ne naštevajte ciljev, za katere potrebujete denar, ampak vrednote, kot so svoboda, sreča, varnost...	22	22	yes	2.38	2.3846153846153846	2.38	yes	0.76	0.7600104219871314	0.76	yes	6	6	yes	3.00	3	yes	1.00	1	yes	3.00	3.0	3.00	yes	A[Ne] B[naštevajte] C[ciljev]D[,] E[za] F[katere] G[potrebujete] H[denar]I[,] J[ampak] K[vrednote]L[,] M[kot] N[so] O[svoboda]P[,] Q[sreča]R[,] S[varnost]T[.]U[.]V[.] 	Ne <advmod naštevajte >obj (ciljev >acl (, <punct (za <case katere) <obl potrebujete >obj denar >punct ,) >conj (ampak <cc vrednote >acl (, <punct kot <mark so <cop svoboda >conj (, <punct sreča) >conj (, <punct varnost)))) >punct . >punct . >punct .	
8963	ssj461.2523.8963	Trgovanje z navedenimi delnicami na prostem trgu se bo ponovno začelo v četrtek, 22. julija 1999.	18	18	yes	2.60	2.6	2.60	yes	1.60	1.597461291922854	1.60	yes	4	4	yes	1.00	1	yes	1.00	1	yes	1.00	1.0	1.00	yes	A[Trgovanje] B[z] C[navedenimi] D[delnicami] E[na] F[prostem] G[trgu] H[se] I[bo] J[ponovno] K[začelo] L[v] M[četrtek]N[,] O[22.] P[julija] Q[1999]R[.] 	(Trgovanje >nmod (z <case navedenimi <amod delnicami) >nmod (na <case prostem <amod trgu)) <nsubj se <expl bo <aux ponovno <advmod začelo >obl (v <case četrtek >appos (, <punct 22. <nummod julija >nummod 1999)) >punct .	
